,SIGNGU_CD,성별,연령대별,CLASS1,카드이용건수계순위,카드이용금액계순위
13100,은평구,M,30대,스포츠/문화/레저,6.0,9.0
13101,은평구,M,30대,여행/교통,9.0,8.0
13102,은평구,M,30대,요식/유흥,2.0,1.0
13103,은평구,M,30대,유통,1.0,3.0
13104,은평구,M,30대,음/식료품,8.0,11.0
13105,은평구,M,30대,의료,5.0,5.0
13106,은평구,M,30대,의류/잡화,12.0,12.0
13107,은평구,M,30대,자동차,11.0,10.0
13108,은평구,M,30대,전자상거래,3.0,2.0
13109,은평구,M,30대,주유,7.0,6.0
13110,은평구,M,40대,가전/가구,14.0,11.0
13111,은평구,M,40대,가정생활/서비스,4.0,4.0
13112,은평구,M,40대,교육/학원,12.0,8.0
13113,은평구,M,40대,미용,10.0,13.0
13114,은평구,M,40대,스포츠/문화/레저,8.0,7.0
13115,은평구,M,40대,여행/교통,9.0,9.0
13116,은평구,M,40대,요식/유흥,2.0,1.0
13117,은평구,M,40대,유통,1.0,2.0
13118,은평구,M,40대,음/식료품,7.0,12.0
13119,은평구,M,40대,의료,5.0,5.0
13120,은평구,M,40대,의류/잡화,13.0,14.0
13121,은평구,M,40대,자동차,11.0,10.0
13122,은평구,M,40대,전자상거래,3.0,3.0
13123,은평구,M,40대,주유,6.0,6.0
13124,은평구,M,50대,가전/가구,14.0,10.0
13125,은평구,M,50대,가정생활/서비스,5.0,3.0
13126,은평구,M,50대,교육/학원,13.0,14.0
13127,은평구,M,50대,미용,10.0,13.0
13128,은평구,M,50대,스포츠/문화/레저,8.0,9.0
13129,은평구,M,50대,여행/교통,9.0,11.0
13130,은평구,M,50대,요식/유흥,2.0,1.0
13131,은평구,M,50대,유통,1.0,2.0
13132,은평구,M,50대,음/식료품,7.0,8.0
13133,은평구,M,50대,의료,4.0,4.0
13134,은평구,M,50대,의류/잡화,12.0,12.0
13135,은평구,M,50대,자동차,11.0,7.0
13136,은평구,M,50대,전자상거래,6.0,6.0
13137,은평구,M,50대,주유,3.0,5.0
13138,은평구,M,60대,가전/가구,12.0,9.0
13139,은평구,M,60대,가정생활/서비스,5.0,5.0
13140,은평구,M,60대,교육/학원,14.0,14.0
13141,은평구,M,60대,미용,10.0,13.0
13142,은평구,M,60대,스포츠/문화/레저,8.0,8.0
13143,은평구,M,60대,여행/교통,9.0,10.0
13144,은평구,M,60대,요식/유흥,2.0,1.0
13145,은평구,M,60대,유통,1.0,2.0
13146,은평구,M,60대,음/식료품,6.0,6.0
13147,은평구,M,60대,의료,4.0,4.0
13148,은평구,M,60대,의류/잡화,13.0,12.0
13149,은평구,M,60대,자동차,11.0,11.0
13150,은평구,M,60대,전자상거래,7.0,7.0
13151,은평구,M,60대,주유,3.0,3.0
13152,은평구,M,70대이상,가전/가구,13.0,13.0
13153,은평구,M,70대이상,가정생활/서비스,6.0,6.0
13154,은평구,M,70대이상,교육/학원,14.0,14.0
13155,은평구,M,70대이상,미용,8.0,12.0
13156,은평구,M,70대이상,스포츠/문화/레저,9.0,11.0
13157,은평구,M,70대이상,여행/교통,11.0,9.0
13158,은평구,M,70대이상,요식/유흥,1.0,2.0
13159,은평구,M,70대이상,유통,2.0,3.0
13160,은평구,M,70대이상,음/식료품,5.0,7.0
13161,은평구,M,70대이상,의료,3.0,1.0
13162,은평구,M,70대이상,의류/잡화,12.0,10.0
13163,은평구,M,70대이상,자동차,10.0,5.0
13164,은평구,M,70대이상,전자상거래,7.0,8.0
13165,은평구,M,70대이상,주유,4.0,4.0
13166,은평구,F,10대,가정생활/서비스,8.0,3.0
13167,은평구,F,10대,교육/학원,10.0,8.0
13168,은평구,F,10대,미용,11.0,9.0
13169,은평구,F,10대,스포츠/문화/레저,5.0,7.0
13170,은평구,F,10대,여행/교통,4.0,6.0
13171,은평구,F,10대,요식/유흥,1.0,1.0
13172,은평구,F,10대,유통,3.0,4.0
13173,은평구,F,10대,음/식료품,8.0,10.0
13174,은평구,F,10대,의료,7.0,11.0
13175,은평구,F,10대,의류/잡화,5.0,5.0
13176,은평구,F,10대,전자상거래,2.0,2.0
13177,은평구,F,20대,가전/가구,12.0,14.0
13178,은평구,F,20대,가정생활/서비스,6.0,5.0
13179,은평구,F,20대,교육/학원,11.0,11.0
13180,은평구,F,20대,미용,10.0,9.0
13181,은평구,F,20대,스포츠/문화/레저,5.0,6.0
13182,은평구,F,20대,여행/교통,8.0,8.0
13183,은평구,F,20대,요식/유흥,1.0,2.0
13184,은평구,F,20대,유통,2.0,3.0
13185,은평구,F,20대,음/식료품,7.0,10.0
13186,은평구,F,20대,의료,4.0,4.0
13187,은평구,F,20대,의류/잡화,9.0,7.0
13188,은평구,F,20대,자동차,13.0,13.0
13189,은평구,F,20대,전자상거래,3.0,1.0
13190,은평구,F,20대,주유,14.0,12.0
13191,은평구,F,30대,가전/가구,14.0,9.0
13192,은평구,F,30대,가정생활/서비스,5.0,6.0
13193,은평구,F,30대,교육/학원,10.0,5.0
13194,은평구,F,30대,미용,11.0,13.0
13195,은평구,F,30대,스포츠/문화/레저,7.0,10.0
13196,은평구,F,30대,여행/교통,8.0,7.0
13197,은평구,F,30대,요식/유흥,2.0,3.0
13198,은평구,F,30대,유통,1.0,1.0
13199,은평구,F,30대,음/식료품,6.0,11.0
13200,은평구,F,30대,의료,4.0,4.0
13201,은평구,F,30대,의류/잡화,12.0,12.0
13202,은평구,F,30대,자동차,13.0,14.0
13203,은평구,F,30대,전자상거래,3.0,2.0
13204,은평구,F,30대,주유,9.0,8.0
13205,은평구,F,40대,가전/가구,14.0,4.0
13206,은평구,F,40대,가정생활/서비스,5.0,5.0
13207,은평구,F,40대,교육/학원,9.0,7.0
13208,은평구,F,40대,미용,11.0,13.0
13209,은평구,F,40대,스포츠/문화/레저,7.0,11.0
13210,은평구,F,40대,여행/교통,10.0,9.0
13211,은평구,F,40대,요식/유흥,2.0,3.0
13212,은평구,F,40대,유통,1.0,1.0
13213,은평구,F,40대,음/식료품,6.0,12.0
13214,은평구,F,40대,의료,4.0,6.0
13215,은평구,F,40대,의류/잡화,12.0,8.0
13216,은평구,F,40대,자동차,13.0,14.0
13217,은평구,F,40대,전자상거래,3.0,2.0
13218,은평구,F,40대,주유,8.0,10.0
13219,은평구,F,50대,가전/가구,14.0,11.0
13220,은평구,F,50대,가정생활/서비스,5.0,4.0
13221,은평구,F,50대,교육/학원,12.0,13.0
13222,은평구,F,50대,미용,9.0,6.0
13223,은평구,F,50대,스포츠/문화/레저,7.0,10.0
13224,은평구,F,50대,여행/교통,10.0,8.0
13225,은평구,F,50대,요식/유흥,2.0,2.0
13226,은평구,F,50대,유통,1.0,1.0
13227,은평구,F,50대,음/식료품,6.0,9.0
13228,은평구,F,50대,의료,3.0,5.0
13229,은평구,F,50대,의류/잡화,11.0,12.0
13230,은평구,F,50대,자동차,13.0,14.0
13231,은평구,F,50대,전자상거래,4.0,3.0
13232,은평구,F,50대,주유,8.0,7.0
13233,은평구,F,60대,가전/가구,13.0,10.0
13234,은평구,F,60대,가정생활/서비스,4.0,2.0
13235,은평구,F,60대,교육/학원,14.0,14.0
13236,은평구,F,60대,미용,10.0,11.0
13237,은평구,F,60대,스포츠/문화/레저,9.0,6.0
13238,은평구,F,60대,여행/교통,11.0,12.0
13239,은평구,F,60대,요식/유흥,2.0,3.0
13240,은평구,F,60대,유통,1.0,1.0
13241,은평구,F,60대,음/식료품,5.0,7.0
13242,은평구,F,60대,의료,3.0,4.0
13243,은평구,F,60대,의류/잡화,8.0,8.0
13244,은평구,F,60대,자동차,12.0,13.0
13245,은평구,F,60대,전자상거래,6.0,5.0
13246,은평구,F,60대,주유,7.0,9.0
13247,은평구,F,70대이상,가전/가구,9.0,5.0
13248,은평구,F,70대이상,가정생활/서비스,2.0,1.0
13249,은평구,F,70대이상,미용,8.0,11.0
13250,은평구,F,70대이상,스포츠/문화/레저,10.0,2.0
13251,은평구,F,70대이상,요식/유흥,3.0,6.0
13252,은평구,F,70대이상,유통,1.0,3.0
13253,은평구,F,70대이상,음/식료품,6.0,10.0
13254,은평구,F,70대이상,의료,4.0,7.0
13255,은평구,F,70대이상,의류/잡화,10.0,9.0
13256,은평구,F,70대이상,자동차,10.0,12.0
13257,은평구,F,70대이상,전자상거래,5.0,4.0
13258,은평구,F,70대이상,주유,7.0,8.0
13259,은평구,M,10대,가정생활/서비스,5.0,5.0
13260,은평구,M,10대,교육/학원,8.0,9.0
13261,은평구,M,10대,미용,6.0,6.0
13262,은평구,M,10대,스포츠/문화/레저,1.0,4.0
13263,은평구,M,10대,여행/교통,10.0,11.0
13264,은평구,M,10대,요식/유흥,3.0,3.0
13265,은평구,M,10대,유통,2.0,1.0
13266,은평구,M,10대,음/식료품,9.0,10.0
13267,은평구,M,10대,의료,6.0,8.0
13268,은평구,M,10대,의류/잡화,10.0,7.0
13269,은평구,M,10대,전자상거래,4.0,2.0
13270,은평구,M,20대,가전/가구,13.0,14.0
13271,은평구,M,20대,가정생활/서비스,5.0,4.0
13272,은평구,M,20대,교육/학원,14.0,13.0
13273,은평구,M,20대,미용,10.0,11.0
13274,은평구,M,20대,스포츠/문화/레저,3.0,5.0
13275,은평구,M,20대,여행/교통,6.0,7.0
13276,은평구,M,20대,요식/유흥,2.0,1.0
13277,은평구,M,20대,유통,1.0,2.0
13278,은평구,M,20대,음/식료품,7.0,10.0
13279,은평구,M,20대,의료,8.0,9.0
13280,은평구,M,20대,의류/잡화,11.0,12.0
13281,은평구,M,20대,자동차,12.0,8.0
13282,은평구,M,20대,전자상거래,4.0,3.0
13283,은평구,M,20대,주유,9.0,6.0
13284,은평구,M,30대,가전/가구,13.0,14.0
13285,은평구,M,30대,가정생활/서비스,4.0,4.0
13286,은평구,M,30대,교육/학원,12.0,9.0
13287,은평구,M,30대,미용,10.0,12.0
13288,은평구,M,30대,스포츠/문화/레저,7.0,6.0
13289,은평구,M,30대,여행/교통,9.0,7.0
13290,은평구,M,30대,요식/유흥,2.0,2.0
13291,은평구,M,30대,유통,1.0,3.0
13292,은평구,M,30대,음/식료품,8.0,13.0
13293,은평구,M,30대,의료,5.0,8.0
13294,은평구,M,30대,의류/잡화,14.0,10.0
13295,은평구,M,30대,자동차,11.0,11.0
13296,은평구,M,30대,전자상거래,3.0,1.0
13297,은평구,M,30대,주유,6.0,5.0
13298,은평구,M,40대,가전/가구,14.0,7.0
13299,은평구,M,40대,가정생활/서비스,5.0,4.0
13300,은평구,M,40대,교육/학원,11.0,8.0
13301,은평구,M,40대,미용,12.0,14.0
13302,은평구,M,40대,스포츠/문화/레저,7.0,11.0
13303,은평구,M,40대,여행/교통,8.0,9.0
13304,은평구,M,40대,요식/유흥,2.0,1.0
13305,은평구,M,40대,유통,1.0,3.0
13306,은평구,M,40대,음/식료품,9.0,12.0
13307,은평구,M,40대,의료,4.0,6.0
13308,은평구,M,40대,의류/잡화,13.0,10.0
13309,은평구,M,40대,자동차,10.0,13.0
13310,은평구,M,40대,전자상거래,3.0,2.0
13311,은평구,M,40대,주유,6.0,5.0
13312,은평구,M,50대,가전/가구,14.0,9.0
13313,은평구,M,50대,가정생활/서비스,3.0,4.0
13314,은평구,M,50대,교육/학원,12.0,14.0
13315,은평구,M,50대,미용,8.0,11.0
13316,은평구,M,50대,스포츠/문화/레저,10.0,10.0
13317,은평구,M,50대,여행/교통,9.0,5.0
13318,은평구,M,50대,요식/유흥,2.0,2.0
13319,은평구,M,50대,유통,1.0,3.0
13320,은평구,M,50대,음/식료품,7.0,12.0
13321,은평구,M,50대,의료,5.0,6.0
13322,은평구,M,50대,의류/잡화,13.0,13.0
13323,은평구,M,50대,자동차,11.0,1.0
13324,은평구,M,50대,전자상거래,6.0,8.0
13325,은평구,M,50대,주유,4.0,7.0
13326,은평구,M,60대,가전/가구,11.0,12.0
13327,은평구,M,60대,가정생활/서비스,5.0,7.0
13328,은평구,M,60대,교육/학원,14.0,14.0
13329,은평구,M,60대,미용,10.0,13.0
13330,은평구,M,60대,스포츠/문화/레저,9.0,9.0
13331,은평구,M,60대,여행/교통,12.0,10.0
13332,은평구,M,60대,요식/유흥,2.0,1.0
13333,은평구,M,60대,유통,1.0,3.0
13334,은평구,M,60대,음/식료품,6.0,5.0
13335,은평구,M,60대,의료,4.0,6.0
13336,은평구,M,60대,의류/잡화,13.0,11.0
13337,은평구,M,60대,자동차,7.0,4.0
13338,은평구,M,60대,전자상거래,8.0,8.0
13339,은평구,M,60대,주유,3.0,2.0
13340,은평구,M,70대이상,가전/가구,12.0,11.0
13341,은평구,M,70대이상,가정생활/서비스,6.0,5.0
13342,은평구,M,70대이상,교육/학원,14.0,14.0
13343,은평구,M,70대이상,미용,9.0,13.0
13344,은평구,M,70대이상,스포츠/문화/레저,7.0,10.0
13345,은평구,M,70대이상,여행/교통,12.0,6.0
13346,은평구,M,70대이상,요식/유흥,3.0,4.0
13347,은평구,M,70대이상,유통,1.0,3.0
13348,은평구,M,70대이상,음/식료품,5.0,7.0
13349,은평구,M,70대이상,의료,4.0,1.0
13350,은평구,M,70대이상,의류/잡화,10.0,8.0
13351,은평구,M,70대이상,자동차,11.0,9.0
13352,은평구,M,70대이상,전자상거래,8.0,12.0
13353,은평구,M,70대이상,주유,2.0,2.0
13354,종로구,F,10대,가전/가구,12.0,12.0
13355,종로구,F,10대,가정생활/서비스,6.0,7.0
13356,종로구,F,10대,교육/학원,7.0,9.0
13357,종로구,F,10대,미용,11.0,10.0
13358,종로구,F,10대,스포츠/문화/레저,4.0,5.0
13359,종로구,F,10대,여행/교통,10.0,8.0
13360,종로구,F,10대,요식/유흥,1.0,1.0
13361,종로구,F,10대,유통,2.0,2.0
13362,종로구,F,10대,음/식료품,5.0,11.0
13363,종로구,F,10대,의료,9.0,4.0
13364,종로구,F,10대,의류/잡화,8.0,6.0
13365,종로구,F,10대,자동차,14.0,14.0
13366,종로구,F,10대,전자상거래,3.0,3.0
13367,종로구,F,10대,주유,13.0,13.0
13368,종로구,F,20대,가전/가구,12.0,14.0
13369,종로구,F,20대,가정생활/서비스,6.0,4.0
13370,종로구,F,20대,교육/학원,10.0,11.0
13371,종로구,F,20대,미용,11.0,9.0
13372,종로구,F,20대,스포츠/문화/레저,4.0,7.0
13373,종로구,F,20대,여행/교통,7.0,6.0
13374,종로구,F,20대,요식/유흥,1.0,1.0
13375,종로구,F,20대,유통,2.0,3.0
13376,종로구,F,20대,음/식료품,8.0,12.0
13377,종로구,F,20대,의료,5.0,5.0
13378,종로구,F,20대,의류/잡화,9.0,8.0
13379,종로구,F,20대,자동차,14.0,10.0
13380,종로구,F,20대,전자상거래,3.0,2.0
13381,종로구,F,20대,주유,13.0,13.0
13382,종로구,F,30대,가전/가구,14.0,11.0
13383,종로구,F,30대,가정생활/서비스,5.0,5.0
13384,종로구,F,30대,교육/학원,9.0,7.0
13385,종로구,F,30대,미용,12.0,12.0
13386,종로구,F,30대,스포츠/문화/레저,8.0,8.0
13387,종로구,F,30대,여행/교통,6.0,6.0
13388,종로구,F,30대,요식/유흥,1.0,3.0
13389,종로구,F,30대,유통,2.0,2.0
13390,종로구,F,30대,음/식료품,7.0,13.0
13391,종로구,F,30대,의료,4.0,4.0
13392,종로구,F,30대,의류/잡화,11.0,9.0
13393,종로구,F,30대,자동차,13.0,10.0
13394,종로구,F,30대,전자상거래,3.0,1.0
13395,종로구,F,30대,주유,10.0,14.0
13396,종로구,F,40대,가전/가구,14.0,13.0
13397,종로구,F,40대,가정생활/서비스,5.0,5.0
13398,종로구,F,40대,교육/학원,10.0,8.0
13399,종로구,F,40대,미용,11.0,12.0
13400,종로구,F,40대,스포츠/문화/레저,7.0,7.0
13401,종로구,F,40대,여행/교통,8.0,6.0
13402,종로구,F,40대,요식/유흥,1.0,3.0
13403,종로구,F,40대,유통,2.0,2.0
13404,종로구,F,40대,음/식료품,6.0,10.0
13405,종로구,F,40대,의료,4.0,4.0
13406,종로구,F,40대,의류/잡화,12.0,9.0
13407,종로구,F,40대,자동차,13.0,14.0
13408,종로구,F,40대,전자상거래,3.0,1.0
13409,종로구,F,40대,주유,9.0,11.0
13410,종로구,F,50대,가전/가구,14.0,13.0
13411,종로구,F,50대,가정생활/서비스,5.0,4.0
13412,종로구,F,50대,교육/학원,12.0,14.0
13413,종로구,F,50대,미용,10.0,12.0
13414,종로구,F,50대,스포츠/문화/레저,7.0,8.0
13415,종로구,F,50대,여행/교통,8.0,7.0
13416,종로구,F,50대,요식/유흥,2.0,3.0
13417,종로구,F,50대,유통,1.0,1.0
13418,종로구,F,50대,음/식료품,6.0,10.0
13419,종로구,F,50대,의료,4.0,5.0
13420,종로구,F,50대,의류/잡화,11.0,9.0
13421,종로구,F,50대,자동차,13.0,6.0
13422,종로구,F,50대,전자상거래,3.0,2.0
13423,종로구,F,50대,주유,9.0,11.0
13424,종로구,F,60대,가전/가구,14.0,11.0
13425,종로구,F,60대,가정생활/서비스,5.0,5.0
13426,종로구,F,60대,교육/학원,13.0,14.0
13427,종로구,F,60대,미용,10.0,12.0
13428,종로구,F,60대,스포츠/문화/레저,8.0,8.0
13429,종로구,F,60대,여행/교통,9.0,7.0
13430,종로구,F,60대,요식/유흥,2.0,2.0
13431,종로구,F,60대,유통,1.0,1.0
13432,종로구,F,60대,음/식료품,6.0,6.0
13433,종로구,F,60대,의료,3.0,4.0
13434,종로구,F,60대,의류/잡화,11.0,9.0
13435,종로구,F,60대,자동차,12.0,13.0
13436,종로구,F,60대,전자상거래,4.0,3.0
13437,종로구,F,60대,주유,7.0,10.0
13438,종로구,F,70대이상,가전/가구,13.0,9.0
13439,종로구,F,70대이상,가정생활/서비스,5.0,7.0
13440,종로구,F,70대이상,교육/학원,12.0,13.0
13441,종로구,F,70대이상,미용,10.0,12.0
13442,종로구,F,70대이상,스포츠/문화/레저,9.0,8.0
13443,종로구,F,70대이상,여행/교통,7.0,5.0
13444,종로구,F,70대이상,요식/유흥,2.0,3.0
13445,종로구,F,70대이상,유통,1.0,1.0
13446,종로구,F,70대이상,음/식료품,4.0,4.0
13447,종로구,F,70대이상,의료,3.0,2.0
13448,종로구,F,70대이상,의류/잡화,11.0,10.0
13449,종로구,F,70대이상,자동차,14.0,14.0
13450,종로구,F,70대이상,전자상거래,6.0,6.0
13451,종로구,F,70대이상,주유,8.0,11.0
13452,종로구,M,10대,가전/가구,10.0,12.0
13453,종로구,M,10대,가정생활/서비스,6.0,5.0
13454,종로구,M,10대,교육/학원,11.0,10.0
13455,종로구,M,10대,미용,8.0,7.0
13456,종로구,M,10대,스포츠/문화/레저,3.0,4.0
13457,종로구,M,10대,여행/교통,9.0,9.0
13458,종로구,M,10대,요식/유흥,2.0,1.0
13459,종로구,M,10대,유통,1.0,3.0
13460,종로구,M,10대,음/식료품,4.0,8.0
13461,종로구,M,10대,의료,7.0,11.0
13462,종로구,M,10대,의류/잡화,12.0,6.0
13463,종로구,M,10대,자동차,14.0,14.0
13464,종로구,M,10대,전자상거래,5.0,2.0
13465,종로구,M,10대,주유,13.0,13.0
13466,종로구,M,20대,가전/가구,12.0,12.0
13467,종로구,M,20대,가정생활/서비스,5.0,4.0
13468,종로구,M,20대,교육/학원,13.0,13.0
13469,종로구,M,20대,미용,9.0,10.0
13470,종로구,M,20대,스포츠/문화/레저,4.0,5.0
13471,종로구,M,20대,여행/교통,7.0,7.0
13472,종로구,M,20대,요식/유흥,2.0,1.0
13473,종로구,M,20대,유통,1.0,3.0
13474,종로구,M,20대,음/식료품,6.0,11.0
13475,종로구,M,20대,의료,8.0,6.0
13476,종로구,M,20대,의류/잡화,11.0,8.0
13477,종로구,M,20대,자동차,14.0,14.0
13478,종로구,M,20대,전자상거래,3.0,2.0
13479,종로구,M,20대,주유,10.0,9.0
13480,종로구,M,30대,가전/가구,14.0,10.0
13481,종로구,M,30대,가정생활/서비스,4.0,4.0
13482,종로구,M,30대,교육/학원,13.0,13.0
13483,종로구,M,30대,미용,11.0,14.0
13484,종로구,M,30대,스포츠/문화/레저,6.0,9.0
13485,종로구,M,30대,여행/교통,7.0,7.0
13486,종로구,M,30대,요식/유흥,2.0,2.0
13487,종로구,M,30대,유통,1.0,3.0
13488,종로구,M,30대,음/식료품,9.0,12.0
13489,종로구,M,30대,의료,5.0,5.0
13490,종로구,M,30대,의류/잡화,12.0,11.0
13491,종로구,M,30대,자동차,10.0,6.0
13492,종로구,M,30대,전자상거래,3.0,1.0
13493,종로구,M,30대,주유,8.0,8.0
13494,종로구,M,40대,가전/가구,14.0,9.0
13495,종로구,M,40대,가정생활/서비스,4.0,4.0
13496,종로구,M,40대,교육/학원,12.0,10.0
13497,종로구,M,40대,미용,10.0,14.0
13498,종로구,M,40대,스포츠/문화/레저,8.0,8.0
13499,종로구,M,40대,여행/교통,9.0,7.0
13500,종로구,M,40대,요식/유흥,2.0,1.0
13501,종로구,M,40대,유통,1.0,2.0
13502,종로구,M,40대,음/식료품,6.0,13.0
13503,종로구,M,40대,의료,5.0,5.0
13504,종로구,M,40대,의류/잡화,13.0,12.0
13505,종로구,M,40대,자동차,11.0,11.0
13506,종로구,M,40대,전자상거래,3.0,3.0
13507,종로구,M,40대,주유,7.0,6.0
13508,종로구,M,50대,가전/가구,14.0,10.0
13509,종로구,M,50대,가정생활/서비스,4.0,3.0
13510,종로구,M,50대,교육/학원,13.0,14.0
13511,종로구,M,50대,미용,10.0,13.0
13512,종로구,M,50대,스포츠/문화/레저,8.0,9.0
13513,종로구,M,50대,여행/교통,9.0,6.0
13514,종로구,M,50대,요식/유흥,1.0,1.0
13515,종로구,M,50대,유통,2.0,2.0
13516,종로구,M,50대,음/식료품,7.0,11.0
13517,종로구,M,50대,의료,3.0,5.0
13518,종로구,M,50대,의류/잡화,12.0,12.0
13519,종로구,M,50대,자동차,11.0,8.0
13520,종로구,M,50대,전자상거래,5.0,4.0
13521,종로구,M,50대,주유,6.0,7.0
13522,종로구,M,60대,가전/가구,13.0,13.0
13523,종로구,M,60대,가정생활/서비스,5.0,4.0
13524,종로구,M,60대,교육/학원,14.0,14.0
13525,종로구,M,60대,미용,10.0,12.0
13526,종로구,M,60대,스포츠/문화/레저,9.0,9.0
13527,종로구,M,60대,여행/교통,8.0,5.0
13528,종로구,M,60대,요식/유흥,1.0,1.0
13529,종로구,M,60대,유통,2.0,2.0
13530,종로구,M,60대,음/식료품,7.0,10.0
13531,종로구,M,60대,의료,3.0,3.0
13532,종로구,M,60대,의류/잡화,12.0,11.0
13533,종로구,M,60대,자동차,11.0,8.0
13534,종로구,M,60대,전자상거래,6.0,6.0
13535,종로구,M,60대,주유,4.0,7.0
13536,종로구,M,70대이상,가전/가구,14.0,10.0
13537,종로구,M,70대이상,가정생활/서비스,5.0,5.0
13538,종로구,M,70대이상,교육/학원,12.0,13.0
13539,종로구,M,70대이상,미용,11.0,14.0
13540,종로구,M,70대이상,스포츠/문화/레저,8.0,8.0
13541,종로구,M,70대이상,여행/교통,7.0,4.0
13542,종로구,M,70대이상,요식/유흥,1.0,1.0
13543,종로구,M,70대이상,유통,2.0,3.0
13544,종로구,M,70대이상,음/식료품,6.0,7.0
13545,종로구,M,70대이상,의료,3.0,2.0
13546,종로구,M,70대이상,의류/잡화,13.0,11.0
13547,종로구,M,70대이상,자동차,10.0,12.0
13548,종로구,M,70대이상,전자상거래,9.0,9.0
13549,종로구,M,70대이상,주유,4.0,6.0
13550,종로구,F,10대,가전/가구,12.0,12.0
13551,종로구,F,10대,가정생활/서비스,5.0,8.0
13552,종로구,F,10대,교육/학원,8.0,10.0
13553,종로구,F,10대,미용,11.0,7.0
13554,종로구,F,10대,스포츠/문화/레저,4.0,5.0
13555,종로구,F,10대,여행/교통,10.0,6.0
13556,종로구,F,10대,요식/유흥,1.0,1.0
13557,종로구,F,10대,유통,2.0,2.0
13558,종로구,F,10대,음/식료품,7.0,11.0
13559,종로구,F,10대,의료,9.0,9.0
13560,종로구,F,10대,의류/잡화,6.0,4.0
13561,종로구,F,10대,자동차,13.0,14.0
13562,종로구,F,10대,전자상거래,3.0,3.0
13563,종로구,F,10대,주유,14.0,13.0
13564,종로구,F,20대,가전/가구,12.0,11.0
13565,종로구,F,20대,가정생활/서비스,7.0,6.0
13566,종로구,F,20대,교육/학원,11.0,10.0
13567,종로구,F,20대,미용,10.0,9.0
13568,종로구,F,20대,스포츠/문화/레저,5.0,7.0
13569,종로구,F,20대,여행/교통,6.0,5.0
13570,종로구,F,20대,요식/유흥,1.0,2.0
13571,종로구,F,20대,유통,2.0,3.0
13572,종로구,F,20대,음/식료품,9.0,12.0
13573,종로구,F,20대,의료,4.0,4.0
13574,종로구,F,20대,의류/잡화,8.0,8.0
13575,종로구,F,20대,자동차,14.0,14.0
13576,종로구,F,20대,전자상거래,3.0,1.0
13577,종로구,F,20대,주유,13.0,13.0
13578,종로구,F,30대,가전/가구,14.0,11.0
13579,종로구,F,30대,가정생활/서비스,5.0,5.0
13580,종로구,F,30대,교육/학원,11.0,9.0
13581,종로구,F,30대,미용,10.0,10.0
13582,종로구,F,30대,스포츠/문화/레저,7.0,7.0
13583,종로구,F,30대,여행/교통,6.0,6.0
13584,종로구,F,30대,요식/유흥,1.0,3.0
13585,종로구,F,30대,유통,2.0,2.0
13586,종로구,F,30대,음/식료품,8.0,13.0
13587,종로구,F,30대,의료,4.0,4.0
13588,종로구,F,30대,의류/잡화,9.0,8.0
13589,종로구,F,30대,자동차,13.0,14.0
13590,종로구,F,30대,전자상거래,3.0,1.0
13591,종로구,F,30대,주유,12.0,12.0
13592,종로구,F,40대,가전/가구,14.0,11.0
13593,종로구,F,40대,가정생활/서비스,5.0,5.0
13594,종로구,F,40대,교육/학원,10.0,8.0
13595,종로구,F,40대,미용,9.0,9.0
13596,종로구,F,40대,스포츠/문화/레저,7.0,7.0
13597,종로구,F,40대,여행/교통,8.0,6.0
13598,종로구,F,40대,요식/유흥,1.0,3.0
13599,종로구,F,40대,유통,2.0,2.0
13600,종로구,F,40대,음/식료품,6.0,12.0
13601,종로구,F,40대,의료,4.0,4.0
13602,종로구,F,40대,의류/잡화,12.0,10.0
13603,종로구,F,40대,자동차,13.0,14.0
13604,종로구,F,40대,전자상거래,3.0,1.0
13605,종로구,F,40대,주유,11.0,13.0
13606,종로구,F,50대,가전/가구,12.0,10.0
13607,종로구,F,50대,가정생활/서비스,5.0,5.0
13608,종로구,F,50대,교육/학원,13.0,14.0
13609,종로구,F,50대,미용,9.0,11.0
13610,종로구,F,50대,스포츠/문화/레저,7.0,8.0
13611,종로구,F,50대,여행/교통,8.0,9.0
13612,종로구,F,50대,요식/유흥,2.0,3.0
13613,종로구,F,50대,유통,1.0,1.0
13614,종로구,F,50대,음/식료품,6.0,6.0
13615,종로구,F,50대,의료,4.0,4.0
13616,종로구,F,50대,의류/잡화,11.0,7.0
13617,종로구,F,50대,자동차,14.0,13.0
13618,종로구,F,50대,전자상거래,3.0,2.0
13619,종로구,F,50대,주유,10.0,12.0
13620,종로구,F,60대,가전/가구,13.0,12.0
13621,종로구,F,60대,가정생활/서비스,5.0,5.0
13622,종로구,F,60대,교육/학원,14.0,14.0
13623,종로구,F,60대,미용,7.0,13.0
13624,종로구,F,60대,스포츠/문화/레저,9.0,10.0
13625,종로구,F,60대,여행/교통,10.0,9.0
13626,종로구,F,60대,요식/유흥,2.0,3.0
13627,종로구,F,60대,유통,1.0,1.0
13628,종로구,F,60대,음/식료품,6.0,7.0
13629,종로구,F,60대,의료,3.0,2.0
13630,종로구,F,60대,의류/잡화,11.0,8.0
13631,종로구,F,60대,자동차,12.0,6.0
13632,종로구,F,60대,전자상거래,4.0,4.0
13633,종로구,F,60대,주유,8.0,11.0
13634,종로구,F,70대이상,가전/가구,12.0,8.0
13635,종로구,F,70대이상,가정생활/서비스,4.0,5.0
